"response","tgrep_id","workerid","Answer.condition","Answer.time_in_minutes","slide_number_in_experiment","speaker_cond"
"[0.64, False]","9970:53",180,"undefined",8.79598333333333,13,"exp08"
"[0.8, False]","135535:24",180,"undefined",8.79598333333333,14,"exp08"
"[0.78, False]","17008:76",180,"undefined",8.79598333333333,15,"exp08"
"[0.85, False]","53913:6",180,"undefined",8.79598333333333,16,"exp08"
"[0.76, False]","100889:88",180,"undefined",8.79598333333333,17,"exp08"
"[0.85, False]","control2",180,"undefined",8.79598333333333,18,"exp08"
"[0.8, False]","27147:10",180,"undefined",8.79598333333333,19,"exp08"
"[0.73, False]","16220:4",180,"undefined",8.79598333333333,20,"exp08"
"[0.72, False]","control1",180,"undefined",8.79598333333333,21,"exp08"
"[0.73, False]","143183:27",180,"undefined",8.79598333333333,22,"exp08"
"[0.74, False]","44033:5",180,"undefined",8.79598333333333,23,"exp08"
"[0.74, False]","65910:42",180,"undefined",8.79598333333333,24,"exp08"
"[0.79, False]","118734:78",180,"undefined",8.79598333333333,25,"exp08"
"[0.81, False]","77398:5",180,"undefined",8.79598333333333,26,"exp08"
"[0.82, False]","56842:9",180,"undefined",8.79598333333333,27,"exp08"
"[0.81, False]","159146:13",180,"undefined",8.79598333333333,28,"exp08"
"[0.78, False]","122421:31",180,"undefined",8.79598333333333,29,"exp08"
"[0.83, False]","control4",180,"undefined",8.79598333333333,30,"exp08"
"[0.87, False]","23641:34",180,"undefined",8.79598333333333,31,"exp08"
"[1, 'true']","example1",181,"undefined",10.2317666666667,2,"exp08"
"[0, 'true']","example2",181,"undefined",10.2317666666667,3,"exp08"
"[1, 'false']","example3",181,"undefined",10.2317666666667,4,"exp08"
"[0.34, 'not_sure']","example4",181,"undefined",10.2317666666667,5,"exp08"
"[1, 'not_sure']","example4",181,"undefined",10.2317666666667,5,"exp08"
"[0.47, 'unclear']","example5",181,"undefined",10.2317666666667,6,"exp08"
"[0.39, False]","control2",181,"undefined",10.2317666666667,8,"exp08"
"[1, False]","118734:78",181,"undefined",10.2317666666667,9,"exp08"
"[1, False]","17008:76",181,"undefined",10.2317666666667,10,"exp08"
"[1, False]","151077:31",181,"undefined",10.2317666666667,11,"exp08"
"[1, False]","65910:42",181,"undefined",10.2317666666667,12,"exp08"
"[1, False]","120178:18",181,"undefined",10.2317666666667,13,"exp08"
"[1, False]","135535:24",181,"undefined",10.2317666666667,14,"exp08"
"[1, False]","159146:13",181,"undefined",10.2317666666667,15,"exp08"
"[0.83, False]","122421:31",181,"undefined",10.2317666666667,16,"exp08"
"[0, False]","4529:7",181,"undefined",10.2317666666667,17,"exp08"
"[0, False]","125802:14",181,"undefined",10.2317666666667,18,"exp08"
"[1, False]","control3",181,"undefined",10.2317666666667,19,"exp08"
"[0.12, False]","16220:4",181,"undefined",10.2317666666667,20,"exp08"
"[0.25, False]","23641:34",181,"undefined",10.2317666666667,21,"exp08"
"[0, False]","56842:9",181,"undefined",10.2317666666667,22,"exp08"
"[0.12, False]","44033:5",181,"undefined",10.2317666666667,23,"exp08"
"[1, False]","100889:88",181,"undefined",10.2317666666667,24,"exp08"
"[0.26, False]","control4",181,"undefined",10.2317666666667,25,"exp08"
"[1, False]","53913:6",181,"undefined",10.2317666666667,26,"exp08"
"[0.56, False]","control1",181,"undefined",10.2317666666667,27,"exp08"
"[0.59, False]","77398:5",181,"undefined",10.2317666666667,28,"exp08"
"[0.36, False]","143183:27",181,"undefined",10.2317666666667,29,"exp08"
"[1, False]","9970:53",181,"undefined",10.2317666666667,30,"exp08"
"[0.71, False]","27147:10",181,"undefined",10.2317666666667,31,"exp08"
"[1, 'true']","example1",182,"undefined",7.0549,2,"exp08"
"[0, 'true']","example2",182,"undefined",7.0549,3,"exp08"
"[1, 'false']","example3",182,"undefined",7.0549,4,"exp08"
"[1, 'false']","example4",182,"undefined",7.0549,5,"exp08"
"[0.61, 'false']","example5",182,"undefined",7.0549,6,"exp08"
"[0, 'false']","example5",182,"undefined",7.0549,6,"exp08"
"[0.88, False]","65910:42",182,"undefined",7.0549,8,"exp08"
"[0.26, False]","143183:27",182,"undefined",7.0549,9,"exp08"
"[0.14, False]","44033:5",182,"undefined",7.0549,10,"exp08"
"[0.54, False]","27147:10",182,"undefined",7.0549,11,"exp08"
"[0.43, False]","control4",182,"undefined",7.0549,12,"exp08"
"[0.67, False]","9970:53",182,"undefined",7.0549,13,"exp08"
"[0.5, False]","135535:24",182,"undefined",7.0549,14,"exp08"
"[0.2, False]","100889:88",182,"undefined",7.0549,15,"exp08"
"[0.25, False]","53913:6",182,"undefined",7.0549,16,"exp08"
"[0.04, False]","77398:5",182,"undefined",7.0549,17,"exp08"
"[0.66, False]","control1",182,"undefined",7.0549,18,"exp08"
"[0.73, True]","122421:31",182,"undefined",7.0549,19,"exp08"
"[0.26, False]","17008:76",182,"undefined",7.0549,20,"exp08"
"[0.67, False]","4529:7",182,"undefined",7.0549,21,"exp08"
"[0.7, False]","159146:13",182,"undefined",7.0549,22,"exp08"
"[0.68, False]","151077:31",182,"undefined",7.0549,23,"exp08"
"[0.18, True]","16220:4",182,"undefined",7.0549,24,"exp08"
"[0, False]","control2",182,"undefined",7.0549,25,"exp08"
"[0.13, False]","120178:18",182,"undefined",7.0549,26,"exp08"
"[0.33, False]","118734:78",182,"undefined",7.0549,27,"exp08"
"[0.6, False]","control3",182,"undefined",7.0549,28,"exp08"
"[0.49, False]","56842:9",182,"undefined",7.0549,29,"exp08"
"[0.73, False]","125802:14",182,"undefined",7.0549,30,"exp08"
"[0.77, False]","23641:34",182,"undefined",7.0549,31,"exp08"
"[1, 'true']","example1",183,"undefined",8.24475,2,"exp08"
"[0, 'true']","example2",183,"undefined",8.24475,3,"exp08"
"[1, 'false']","example3",183,"undefined",8.24475,4,"exp08"
"[1, 'false']","example4",183,"undefined",8.24475,5,"exp08"
"[1, 'false']","example5",183,"undefined",8.24475,6,"exp08"
"[0.49, 'false']","example5",183,"undefined",8.24475,6,"exp08"
"[0.24, False]","4529:7",183,"undefined",8.24475,8,"exp08"
"[1, False]","100889:88",183,"undefined",8.24475,9,"exp08"
"[1, False]","135535:24",183,"undefined",8.24475,10,"exp08"
"[0.22, False]","143183:27",183,"undefined",8.24475,11,"exp08"
"[0.19, False]","122421:31",183,"undefined",8.24475,12,"exp08"
"[0.11, False]","65910:42",183,"undefined",8.24475,13,"exp08"
"[0.01, False]","control4",183,"undefined",8.24475,14,"exp08"
"[0.13, False]","23641:34",183,"undefined",8.24475,15,"exp08"
"[0, False]","control2",183,"undefined",8.24475,16,"exp08"
"[0.13, False]","159146:13",183,"undefined",8.24475,17,"exp08"
"[0.1, False]","16220:4",183,"undefined",8.24475,18,"exp08"
"[0.11, False]","control1",183,"undefined",8.24475,19,"exp08"
"[0.28, False]","9970:53",183,"undefined",8.24475,20,"exp08"
"[0.17, False]","44033:5",183,"undefined",8.24475,21,"exp08"
"[0.11, False]","77398:5",183,"undefined",8.24475,22,"exp08"
"[0.13, False]","125802:14",183,"undefined",8.24475,23,"exp08"
"[0.2, False]","27147:10",183,"undefined",8.24475,24,"exp08"
"[0.07, False]","53913:6",183,"undefined",8.24475,25,"exp08"
"[0.11, False]","151077:31",183,"undefined",8.24475,26,"exp08"
"[0, False]","control3",183,"undefined",8.24475,27,"exp08"
"[0, False]","17008:76",183,"undefined",8.24475,28,"exp08"
"[0.01, False]","56842:9",183,"undefined",8.24475,29,"exp08"
"[0, False]","120178:18",183,"undefined",8.24475,30,"exp08"
"[0.15, False]","118734:78",183,"undefined",8.24475,31,"exp08"
"[0, 'not_sure']","examplecheckbox1",184,"undefined",3.35143333333333,2,"exp08"
"[0.53, 'true']","example1",184,"undefined",3.35143333333333,2,"exp08"
"[0, 'false']","examplecheckbox2",184,"undefined",3.35143333333333,3,"exp08"
"[0.81, 'true']","example2",184,"undefined",3.35143333333333,3,"exp08"
"[0.46, 'true']","example2",184,"undefined",3.35143333333333,3,"exp08"
"[0.42, 'false']","example3",184,"undefined",3.35143333333333,4,"exp08"
"[0.62, 'false']","example3",184,"undefined",3.35143333333333,4,"exp08"
"[0.54, 'false']","example4",184,"undefined",3.35143333333333,5,"exp08"
"[0.55, 'false']","example5",184,"undefined",3.35143333333333,6,"exp08"
"[0.66, 'false']","example5",184,"undefined",3.35143333333333,6,"exp08"
"[0.35, 'false']","example5",184,"undefined",3.35143333333333,6,"exp08"
"[0.37, False]","control1",184,"undefined",3.35143333333333,8,"exp08"
"[0.64, False]","65910:42",184,"undefined",3.35143333333333,9,"exp08"
"[0.44, False]","77398:5",184,"undefined",3.35143333333333,10,"exp08"
"[0.53, False]","control4",184,"undefined",3.35143333333333,11,"exp08"
"[0.47, False]","44033:5",184,"undefined",3.35143333333333,12,"exp08"
"[0.59, False]","125802:14",184,"undefined",3.35143333333333,13,"exp08"
"[0.38, False]","53913:6",184,"undefined",3.35143333333333,14,"exp08"
"[0.54, False]","122421:31",184,"undefined",3.35143333333333,15,"exp08"
"[0.53, False]","135535:24",184,"undefined",3.35143333333333,16,"exp08"
"[0.51, False]","118734:78",184,"undefined",3.35143333333333,17,"exp08"
"[0.53, False]","9970:53",184,"undefined",3.35143333333333,18,"exp08"
"[0.64, False]","56842:9",184,"undefined",3.35143333333333,19,"exp08"
"[0.27, False]","17008:76",184,"undefined",3.35143333333333,20,"exp08"
"[0.5, False]","159146:13",184,"undefined",3.35143333333333,21,"exp08"
"[0.56, False]","151077:31",184,"undefined",3.35143333333333,22,"exp08"
"[0.32, False]","control3",184,"undefined",3.35143333333333,23,"exp08"
"[0.61, False]","143183:27",184,"undefined",3.35143333333333,24,"exp08"
"[0.33, False]","4529:7",184,"undefined",3.35143333333333,25,"exp08"
"[0.51, False]","16220:4",184,"undefined",3.35143333333333,26,"exp08"
"[0.43, False]","27147:10",184,"undefined",3.35143333333333,27,"exp08"
"[0.75, False]","control2",184,"undefined",3.35143333333333,28,"exp08"
"[0.43, False]","120178:18",184,"undefined",3.35143333333333,29,"exp08"
"[0.36, False]","23641:34",184,"undefined",3.35143333333333,30,"exp08"
"[0.38, False]","100889:88",184,"undefined",3.35143333333333,31,"exp08"
"[0.03, 'true']","example1",185,"undefined",9.61256666666667,2,"exp08"
"[1, 'true']","example1",185,"undefined",9.61256666666667,2,"exp08"
"[0, 'not_sure']","examplecheckbox2",185,"undefined",9.61256666666667,3,"exp08"
"[0, 'true']","example2",185,"undefined",9.61256666666667,3,"exp08"
"[0.98, 'false']","example3",185,"undefined",9.61256666666667,4,"exp08"
"[0.97, 'false']","example4",185,"undefined",9.61256666666667,5,"exp08"
"[0.52, 'false']","example5",185,"undefined",9.61256666666667,6,"exp08"
"[0.08, 'false']","example5",185,"undefined",9.61256666666667,6,"exp08"
"[0.07, False]","77398:5",185,"undefined",9.61256666666667,8,"exp08"
"[0.07, False]","27147:10",185,"undefined",9.61256666666667,9,"exp08"
"[0.03, False]","control2",185,"undefined",9.61256666666667,10,"exp08"
"[0.1, False]","120178:18",185,"undefined",9.61256666666667,11,"exp08"
"[0.17, True]","122421:31",185,"undefined",9.61256666666667,12,"exp08"
"[0.08, False]","135535:24",185,"undefined",9.61256666666667,13,"exp08"
"[0.04, False]","143183:27",185,"undefined",9.61256666666667,14,"exp08"
"[0.81, False]","118734:78",185,"undefined",9.61256666666667,15,"exp08"
"[0.89, False]","65910:42",185,"undefined",9.61256666666667,16,"exp08"
"[0.91, False]","control3",185,"undefined",9.61256666666667,17,"exp08"
"[0.09, False]","control4",185,"undefined",9.61256666666667,18,"exp08"
"[0.07, False]","53913:6",185,"undefined",9.61256666666667,19,"exp08"
"[0.88, False]","23641:34",185,"undefined",9.61256666666667,20,"exp08"
"[0.18, False]","16220:4",185,"undefined",9.61256666666667,21,"exp08"
"[0.11, False]","17008:76",185,"undefined",9.61256666666667,22,"exp08"
"[0.89, False]","100889:88",185,"undefined",9.61256666666667,23,"exp08"
"[0.92, False]","4529:7",185,"undefined",9.61256666666667,24,"exp08"
"[0.9, False]","125802:14",185,"undefined",9.61256666666667,25,"exp08"
"[0.94, False]","56842:9",185,"undefined",9.61256666666667,26,"exp08"
"[0.93, False]","control1",185,"undefined",9.61256666666667,27,"exp08"
"[0.91, False]","9970:53",185,"undefined",9.61256666666667,28,"exp08"
"[0.89, False]","44033:5",185,"undefined",9.61256666666667,29,"exp08"
"[0.18, False]","159146:13",185,"undefined",9.61256666666667,30,"exp08"
"[0.9, True]","151077:31",185,"undefined",9.61256666666667,31,"exp08"
"[0, 'false']","examplecheckbox1",186,"undefined",9.75821666666667,2,"exp08"
"[0, 'not_sure']","examplecheckbox1",186,"undefined",9.75821666666667,2,"exp08"
"[0.84, 'true']","example1",186,"undefined",9.75821666666667,2,"exp08"
"[0.7, 'true']","example2",186,"undefined",9.75821666666667,3,"exp08"
"[0.85, 'true']","example2",186,"undefined",9.75821666666667,3,"exp08"
"[0.1, 'true']","example2",186,"undefined",9.75821666666667,3,"exp08"
"[0.25, 'false']","example3",186,"undefined",9.75821666666667,4,"exp08"
"[0.84, 'false']","example3",186,"undefined",9.75821666666667,4,"exp08"
"[0.34, 'true']","example4",186,"undefined",9.75821666666667,5,"exp08"
"[0.11, 'true']","example4",186,"undefined",9.75821666666667,5,"exp08"
"[0.9, 'true']","example4",186,"undefined",9.75821666666667,5,"exp08"
"[0.83, 'unclear']","example5",186,"undefined",9.75821666666667,6,"exp08"
"[0.59, 'unclear']","example5",186,"undefined",9.75821666666667,6,"exp08"
"[0.23, 'unclear']","example5",186,"undefined",9.75821666666667,6,"exp08"
"[0.67, True]","151077:31",186,"undefined",9.75821666666667,8,"exp08"
"[0.81, True]","100889:88",186,"undefined",9.75821666666667,9,"exp08"
"[0.76, True]","77398:5",186,"undefined",9.75821666666667,10,"exp08"
"[0.81, True]","120178:18",186,"undefined",9.75821666666667,11,"exp08"
"[0.69, True]","118734:78",186,"undefined",9.75821666666667,12,"exp08"
"[0.65, True]","143183:27",186,"undefined",9.75821666666667,13,"exp08"
"[0.78, True]","control4",186,"undefined",9.75821666666667,14,"exp08"
"[0.76, True]","56842:9",186,"undefined",9.75821666666667,15,"exp08"
"[0.72, True]","control2",186,"undefined",9.75821666666667,16,"exp08"
"[0.74, True]","control1",186,"undefined",9.75821666666667,17,"exp08"
"[0.73, True]","122421:31",186,"undefined",9.75821666666667,18,"exp08"
"[0.8, True]","44033:5",186,"undefined",9.75821666666667,19,"exp08"
"[0.63, True]","9970:53",186,"undefined",9.75821666666667,20,"exp08"
"[0.75, True]","17008:76",186,"undefined",9.75821666666667,21,"exp08"
"[0.59, True]","16220:4",186,"undefined",9.75821666666667,22,"exp08"
"[0.77, True]","control3",186,"undefined",9.75821666666667,23,"exp08"
"[0.74, True]","159146:13",186,"undefined",9.75821666666667,24,"exp08"
"[0.79, True]","135535:24",186,"undefined",9.75821666666667,25,"exp08"
"[0.66, True]","65910:42",186,"undefined",9.75821666666667,26,"exp08"
"[0.68, True]","53913:6",186,"undefined",9.75821666666667,27,"exp08"
"[0.69, True]","4529:7",186,"undefined",9.75821666666667,28,"exp08"
"[0.72, True]","23641:34",186,"undefined",9.75821666666667,29,"exp08"
"[0.72, True]","27147:10",186,"undefined",9.75821666666667,30,"exp08"
"[0.62, True]","125802:14",186,"undefined",9.75821666666667,31,"exp08"
"[0.92, 'true']","example1",187,"undefined",1.72401666666667,2,"exp08"
"[0.28, 'true']","example2",187,"undefined",1.72401666666667,3,"exp08"
"[0.78, 'false']","example3",187,"undefined",1.72401666666667,4,"exp08"
"[0.35, 'true']","example4",187,"undefined",1.72401666666667,5,"exp08"
"[0.91, 'true']","example4",187,"undefined",1.72401666666667,5,"exp08"
"[0.43, 'true']","example5",187,"undefined",1.72401666666667,6,"exp08"
"[0.94, False]","23641:34",187,"undefined",1.72401666666667,8,"exp08"
"[0.89, False]","100889:88",187,"undefined",1.72401666666667,9,"exp08"
"[0.9, False]","118734:78",187,"undefined",1.72401666666667,10,"exp08"
"[0.21, False]","control2",187,"undefined",1.72401666666667,11,"exp08"
"[0.87, False]","135535:24",187,"undefined",1.72401666666667,12,"exp08"
"[0.89, False]","151077:31",187,"undefined",1.72401666666667,13,"exp08"
"[0.85, False]","53913:6",187,"undefined",1.72401666666667,14,"exp08"
"[0.92, False]","9970:53",187,"undefined",1.72401666666667,15,"exp08"
"[0.93, False]","65910:42",187,"undefined",1.72401666666667,16,"exp08"
"[0.85, False]","120178:18",187,"undefined",1.72401666666667,17,"exp08"
"[0.84, False]","control1",187,"undefined",1.72401666666667,18,"exp08"
"[0.85, False]","122421:31",187,"undefined",1.72401666666667,19,"exp08"
"[0.87, False]","control4",187,"undefined",1.72401666666667,20,"exp08"
"[0.89, False]","17008:76",187,"undefined",1.72401666666667,21,"exp08"
"[0.88, False]","16220:4",187,"undefined",1.72401666666667,22,"exp08"
"[0.95, False]","143183:27",187,"undefined",1.72401666666667,23,"exp08"
"[0.92, False]","56842:9",187,"undefined",1.72401666666667,24,"exp08"
"[0.89, False]","27147:10",187,"undefined",1.72401666666667,25,"exp08"
"[0.9, False]","77398:5",187,"undefined",1.72401666666667,26,"exp08"
"[0.92, False]","159146:13",187,"undefined",1.72401666666667,27,"exp08"
"[0.89, False]","125802:14",187,"undefined",1.72401666666667,28,"exp08"
"[0.91, False]","4529:7",187,"undefined",1.72401666666667,29,"exp08"
"[0.89, False]","44033:5",187,"undefined",1.72401666666667,30,"exp08"
"[0.92, False]","control3",187,"undefined",1.72401666666667,31,"exp08"
"[0.98, 'true']","example1",188,"undefined",18.4393666666667,2,"exp08"
"[0.01, 'true']","example2",188,"undefined",18.4393666666667,3,"exp08"
"[0.99, 'false']","example3",188,"undefined",18.4393666666667,4,"exp08"
"[0.99, 'false']","example4",188,"undefined",18.4393666666667,5,"exp08"
"[0.05, 'unclear']","example5",188,"undefined",18.4393666666667,6,"exp08"
"[0.15, True]","44033:5",188,"undefined",18.4393666666667,8,"exp08"
"[0.32, True]","151077:31",188,"undefined",18.4393666666667,9,"exp08"
"[0.97, False]","120178:18",188,"undefined",18.4393666666667,10,"exp08"
"[0.79, False]","135535:24",188,"undefined",18.4393666666667,11,"exp08"
"[0.03, False]","control2",188,"undefined",18.4393666666667,12,"exp08"
"[0.17, False]","control3",188,"undefined",18.4393666666667,13,"exp08"
"[0.02, True]","125802:14",188,"undefined",18.4393666666667,14,"exp08"
"[0.98, False]","control1",188,"undefined",18.4393666666667,15,"exp08"
"[0.73, False]","9970:53",188,"undefined",18.4393666666667,16,"exp08"
"[0.11, False]","100889:88",188,"undefined",18.4393666666667,17,"exp08"
"[0.57, False]","159146:13",188,"undefined",18.4393666666667,18,"exp08"
"[0.84, True]","27147:10",188,"undefined",18.4393666666667,19,"exp08"
"[0.19, False]","77398:5",188,"undefined",18.4393666666667,20,"exp08"
"[0.98, False]","143183:27",188,"undefined",18.4393666666667,21,"exp08"
"[0.99, False]","65910:42",188,"undefined",18.4393666666667,22,"exp08"
"[0.88, False]","23641:34",188,"undefined",18.4393666666667,23,"exp08"
"[1, False]","16220:4",188,"undefined",18.4393666666667,24,"exp08"
"[0.98, False]","4529:7",188,"undefined",18.4393666666667,25,"exp08"
"[0.58, False]","122421:31",188,"undefined",18.4393666666667,26,"exp08"
"[0.02, False]","control4",188,"undefined",18.4393666666667,27,"exp08"
