"","rating","strange","tgrep_id","workerid","Answer.time_in_minutes","slide_number_in_experiment","speaker_cond"
"10284","0.33"," true","131277:37",329,17.9835166666667,18,"exp14"
"10285","0.55"," false","168991:40",329,17.9835166666667,19,"exp14"
"10286","0.1"," false","control4",329,17.9835166666667,20,"exp14"
"10287","0.29"," false","72079:13",329,17.9835166666667,21,"exp14"
"10288","0.74"," false","51340:81",329,17.9835166666667,22,"exp14"
"10289","0.91"," false","1214:19",329,17.9835166666667,23,"exp14"
"10290","0.21"," false","163234:34",329,17.9835166666667,24,"exp14"
"10291","0.72"," false","132402:20",329,17.9835166666667,25,"exp14"
"10292","0.83"," false","159358:7",329,17.9835166666667,26,"exp14"
"10293","0.89"," true","6686:61",329,17.9835166666667,27,"exp14"
"10294","0.3"," false","171296:110",329,17.9835166666667,28,"exp14"
"10295","0.79"," false","147613:4",329,17.9835166666667,29,"exp14"
"10296","0.78"," false","62707:16",329,17.9835166666667,30,"exp14"
"10297","0.23"," true","38991:16",329,17.9835166666667,31,"exp14"
"10298","0.95"," true","example1",330,20.62325,2,"exp14"
"10299","0.05"," true","example2",330,20.62325,3,"exp14"
"10300","0"," true","examplecheckbox3",330,20.62325,4,"exp14"
"10301","0.99"," false","example3",330,20.62325,4,"exp14"
"10302","0.97"," false","example4",330,20.62325,5,"exp14"
"10303","0.82"," unclear","example5",330,20.62325,6,"exp14"
"10304","0.15"," unclear","example5",330,20.62325,6,"exp14"
"10305","0.27"," false","142849:33",330,20.62325,8,"exp14"
"10306","0.3"," true","72079:13",330,20.62325,9,"exp14"
"10307","0.66"," false","131277:37",330,20.62325,10,"exp14"
"10308","0.81"," false","1214:19",330,20.62325,11,"exp14"
"10309","0.24"," false","147613:4",330,20.62325,12,"exp14"
"10310","0.69"," false","38581:37",330,20.62325,13,"exp14"
"10311","0.17"," false","6686:61",330,20.62325,14,"exp14"
"10312","0.17"," false","163234:34",330,20.62325,15,"exp14"
"10313","0.25"," false","171296:110",330,20.62325,16,"exp14"
"10314","0.13"," false","132402:20",330,20.62325,17,"exp14"
"10315","0.01"," false","control2",330,20.62325,18,"exp14"
"10316","0.91"," false","38592:10",330,20.62325,19,"exp14"
"10317","0.17"," false","80629:13",330,20.62325,20,"exp14"
"10318","0.87"," false","129583:26",330,20.62325,21,"exp14"
"10319","0.75"," false","104230:49",330,20.62325,22,"exp14"
"10320","0.16"," false","159358:7",330,20.62325,23,"exp14"
"10321","0.12"," false","control4",330,20.62325,24,"exp14"
"10322","0.92"," false","38991:16",330,20.62325,25,"exp14"
"10323","0.15"," false","control3",330,20.62325,26,"exp14"
"10324","0.15"," false","11929:60",330,20.62325,27,"exp14"
"10325","0.22"," false","51340:81",330,20.62325,28,"exp14"
"10326","0.53"," true","62707:16",330,20.62325,29,"exp14"
"10327","0.21"," false","168991:40",330,20.62325,30,"exp14"
"10328","0.1"," false","control1",330,20.62325,31,"exp14"
"10329","0.86"," true","example1",331,20.9983833333333,2,"exp14"
"10330","0.66"," true","example2",331,20.9983833333333,3,"exp14"
"10331","0.08"," true","example2",331,20.9983833333333,3,"exp14"
"10332","0.17"," false","example3",331,20.9983833333333,4,"exp14"
"10333","0.8"," false","example3",331,20.9983833333333,4,"exp14"
"10334","0.88"," true","example4",331,20.9983833333333,5,"exp14"
"10335","0.82"," true","example5",331,20.9983833333333,6,"exp14"
"10336","0.17"," true","example5",331,20.9983833333333,6,"exp14"
"10337","0.78"," true","72079:13",331,20.9983833333333,8,"exp14"
"10338","0.17"," false","159358:7",331,20.9983833333333,9,"exp14"
"10339","0.79"," true","control3",331,20.9983833333333,10,"exp14"
"10340","0.32"," false","104230:49",331,20.9983833333333,11,"exp14"
"10341","0.85"," true","132402:20",331,20.9983833333333,12,"exp14"
"10342","0.38"," false","168991:40",331,20.9983833333333,13,"exp14"
"10343","0.75"," true","38581:37",331,20.9983833333333,14,"exp14"
"10344","0.7"," true","129583:26",331,20.9983833333333,15,"exp14"
"10345","0.64"," true","62707:16",331,20.9983833333333,16,"exp14"
"10346","0.22"," false","control2",331,20.9983833333333,17,"exp14"
"10347","0.8"," true","control4",331,20.9983833333333,18,"exp14"
"10348","0.71"," true","control1",331,20.9983833333333,19,"exp14"
"10349","0.41"," false","80629:13",331,20.9983833333333,20,"exp14"
"10350","0.75"," true","171296:110",331,20.9983833333333,21,"exp14"
"10351","0.52"," false","142849:33",331,20.9983833333333,22,"exp14"
"10352","0.78"," true","51340:81",331,20.9983833333333,23,"exp14"
"10353","0.83"," true","38592:10",331,20.9983833333333,24,"exp14"
"10354","0.4"," false","11929:60",331,20.9983833333333,25,"exp14"
"10355","0.74"," true","6686:61",331,20.9983833333333,26,"exp14"
"10356","0.39"," false","38991:16",331,20.9983833333333,27,"exp14"
"10357","0.75"," true","131277:37",331,20.9983833333333,28,"exp14"
"10358","0.28"," false","147613:4",331,20.9983833333333,29,"exp14"
"10359","0.78"," true","163234:34",331,20.9983833333333,30,"exp14"
"10360","0.65"," true","1214:19",331,20.9983833333333,31,"exp14"
"10361","0.56"," true","example1",332,10.2905166666667,2,"exp14"
"10362","0"," not_sure","examplecheckbox2",332,10.2905166666667,3,"exp14"
"10363","0.76"," true","example2",332,10.2905166666667,3,"exp14"
"10364","0.14"," true","example2",332,10.2905166666667,3,"exp14"
"10365","0"," true","examplecheckbox3",332,10.2905166666667,4,"exp14"
"10366","0"," not_sure","examplecheckbox3",332,10.2905166666667,4,"exp14"
"10367","0.77"," false","example3",332,10.2905166666667,4,"exp14"
"10368","0.71"," not_sure","example4",332,10.2905166666667,5,"exp14"
"10369","0.6"," true","example5",332,10.2905166666667,6,"exp14"
"10370","0.37"," true","example5",332,10.2905166666667,6,"exp14"
"10371","0.66"," false","1214:19",332,10.2905166666667,8,"exp14"
"10372","0.56"," false","131277:37",332,10.2905166666667,9,"exp14"
"10373","0.39"," false","control2",332,10.2905166666667,10,"exp14"
"10374","0.66"," false","159358:7",332,10.2905166666667,11,"exp14"
"10375","0.37"," false","38592:10",332,10.2905166666667,12,"exp14"
"10376","0.65"," false","142849:33",332,10.2905166666667,13,"exp14"
"10377","0.39"," false","147613:4",332,10.2905166666667,14,"exp14"
"10378","0.51"," false","38581:37",332,10.2905166666667,15,"exp14"
"10379","0.71"," false","132402:20",332,10.2905166666667,16,"exp14"
"10380","0.5"," false","control3",332,10.2905166666667,17,"exp14"
"10381","0.28"," false","38991:16",332,10.2905166666667,18,"exp14"
"10382","0.54"," false","11929:60",332,10.2905166666667,19,"exp14"
"10383","0.71"," false","163234:34",332,10.2905166666667,20,"exp14"
"10384","0.46"," false","72079:13",332,10.2905166666667,21,"exp14"
"10385","0.58"," false","171296:110",332,10.2905166666667,22,"exp14"
"10386","0.42"," false","control4",332,10.2905166666667,23,"exp14"
"10387","0.66"," false","80629:13",332,10.2905166666667,24,"exp14"
"10388","0.68"," false","168991:40",332,10.2905166666667,25,"exp14"
"10389","0.49"," false","104230:49",332,10.2905166666667,26,"exp14"
"10390","0.39"," false","129583:26",332,10.2905166666667,27,"exp14"
"10391","0.24"," false","6686:61",332,10.2905166666667,28,"exp14"
"10392","0.54"," false","control1",332,10.2905166666667,29,"exp14"
"10393","0.35"," false","51340:81",332,10.2905166666667,30,"exp14"
"10394","0.56"," false","62707:16",332,10.2905166666667,31,"exp14"
"10395","0.71"," true","example1",333,3.10078333333333,2,"exp14"
"10396","0.26"," true","example2",333,3.10078333333333,3,"exp14"
"10397","0.74"," false","example3",333,3.10078333333333,4,"exp14"
"10398","0.75"," true","example4",333,3.10078333333333,5,"exp14"
"10399","0.23"," true","example5",333,3.10078333333333,6,"exp14"
"10400","0.77"," false","147613:4",333,3.10078333333333,8,"exp14"
"10401","0.63"," false","51340:81",333,3.10078333333333,9,"exp14"
"10402","0.77"," false","80629:13",333,3.10078333333333,10,"exp14"
"10403","0.23"," false","control1",333,3.10078333333333,11,"exp14"
"10404","0.15"," true","control2",333,3.10078333333333,12,"exp14"
"10405","0.78"," false","38581:37",333,3.10078333333333,13,"exp14"
"10406","0.77"," false","104230:49",333,3.10078333333333,14,"exp14"
"10407","0.5"," false","72079:13",333,3.10078333333333,15,"exp14"
"10408","0.58"," false","171296:110",333,3.10078333333333,16,"exp14"
"10409","0.61"," false","168991:40",333,3.10078333333333,17,"exp14"
"10410","0.38"," false","control3",333,3.10078333333333,18,"exp14"
"10411","0.65"," false","11929:60",333,3.10078333333333,19,"exp14"
"10412","0.39"," false","129583:26",333,3.10078333333333,20,"exp14"
"10413","0.54"," false","1214:19",333,3.10078333333333,21,"exp14"
"10414","0.71"," false","132402:20",333,3.10078333333333,22,"exp14"
"10415","0.65"," false","159358:7",333,3.10078333333333,23,"exp14"
"10416","0.61"," false","62707:16",333,3.10078333333333,24,"exp14"
"10417","0.49"," false","142849:33",333,3.10078333333333,25,"exp14"
"10418","0.54"," false","38991:16",333,3.10078333333333,26,"exp14"
"10419","0.66"," false","163234:34",333,3.10078333333333,27,"exp14"
"10420","0.48"," false","131277:37",333,3.10078333333333,28,"exp14"
"10421","0.72"," false","38592:10",333,3.10078333333333,29,"exp14"
"10422","0.21"," false","control4",333,3.10078333333333,30,"exp14"
"10423","0.41"," false","6686:61",333,3.10078333333333,31,"exp14"
"10424","0.96"," true","example1",334,7.5457,2,"exp14"
"10425","0"," not_sure","examplecheckbox2",334,7.5457,3,"exp14"
"10426","0.02"," true","example2",334,7.5457,3,"exp14"
"10427","1"," false","example3",334,7.5457,4,"exp14"
"10428","0.98"," not_sure","example4",334,7.5457,5,"exp14"
"10429","0.75"," false","example5",334,7.5457,6,"exp14"
"10430","0.25"," false","example5",334,7.5457,6,"exp14"
"10431","0.99"," false","38592:10",334,7.5457,8,"exp14"
"10432","0.75"," true","72079:13",334,7.5457,9,"exp14"
"10433","0.53"," true","159358:7",334,7.5457,10,"exp14"
"10434","0.57"," false","131277:37",334,7.5457,11,"exp14"
"10435","0.77"," false","control3",334,7.5457,12,"exp14"
"10436","0.9"," false","142849:33",334,7.5457,13,"exp14"
"10437","0.98"," false","control1",334,7.5457,14,"exp14"
"10438","0.83"," false","38581:37",334,7.5457,15,"exp14"
"10439","0.06"," false","control4",334,7.5457,16,"exp14"
"10440","0.54"," false","163234:34",334,7.5457,17,"exp14"
"10441","0.17"," false","132402:20",334,7.5457,18,"exp14"
"10442","0.65"," true","38991:16",334,7.5457,19,"exp14"
"10443","0.85"," false","1214:19",334,7.5457,20,"exp14"
"10444","0.01"," false","control2",334,7.5457,21,"exp14"
"10445","0.55"," true","6686:61",334,7.5457,22,"exp14"
"10446","0.49"," true","11929:60",334,7.5457,23,"exp14"
"10447","0"," true","80629:13",334,7.5457,24,"exp14"
"10448","0.73"," false","171296:110",334,7.5457,25,"exp14"
"10449","0.95"," false","104230:49",334,7.5457,26,"exp14"
"10450","0.85"," false","147613:4",334,7.5457,27,"exp14"
"10451","0.93"," false","129583:26",334,7.5457,28,"exp14"
"10452","0.78"," false","51340:81",334,7.5457,29,"exp14"
"10453","0.73"," false","168991:40",334,7.5457,30,"exp14"
"10454","0.61"," false","62707:16",334,7.5457,31,"exp14"
"10455","1"," true","example1",335,14.3033166666667,2,"exp14"
"10456","0"," not_sure","examplecheckbox2",335,14.3033166666667,3,"exp14"
"10457","0.01"," true","example2",335,14.3033166666667,3,"exp14"
"10458","1"," false","example3",335,14.3033166666667,4,"exp14"
"10459","1"," false","example4",335,14.3033166666667,5,"exp14"
"10460","0.19"," unclear","example5",335,14.3033166666667,6,"exp14"
"10461","0.99"," false","129583:26",335,14.3033166666667,8,"exp14"
"10462","0.31"," false","11929:60",335,14.3033166666667,9,"exp14"
"10463","1"," false","38581:37",335,14.3033166666667,10,"exp14"
"10464","0.67"," true","6686:61",335,14.3033166666667,11,"exp14"
"10465","1"," true","142849:33",335,14.3033166666667,12,"exp14"
"10466","0.5"," true","80629:13",335,14.3033166666667,13,"exp14"
"10467","0.59"," false","51340:81",335,14.3033166666667,14,"exp14"
"10468","1"," true","104230:49",335,14.3033166666667,15,"exp14"
"10469","0.65"," false","147613:4",335,14.3033166666667,16,"exp14"
"10470","1"," true","38592:10",335,14.3033166666667,17,"exp14"
"10471","0.3"," false","171296:110",335,14.3033166666667,18,"exp14"
"10472","0.99"," true","38991:16",335,14.3033166666667,19,"exp14"
"10473","0"," false","control2",335,14.3033166666667,20,"exp14"
"10474","0.99"," true","131277:37",335,14.3033166666667,21,"exp14"
"10475","0.97"," false","control3",335,14.3033166666667,22,"exp14"
"10476","0.97"," true","168991:40",335,14.3033166666667,23,"exp14"
"10477","1"," false","1214:19",335,14.3033166666667,24,"exp14"
"10478","0.99"," false","62707:16",335,14.3033166666667,25,"exp14"
"10479","0.97"," false","163234:34",335,14.3033166666667,26,"exp14"
"10480","0.71"," false","159358:7",335,14.3033166666667,27,"exp14"
"10481","0"," false","control4",335,14.3033166666667,28,"exp14"
"10482","0"," false","control1",335,14.3033166666667,29,"exp14"
"10483","0.72"," true","72079:13",335,14.3033166666667,30,"exp14"
"10484","0.82"," true","132402:20",335,14.3033166666667,31,"exp14"
"10485","1"," true","example1",336,5.92278333333333,2,"exp14"
"10486","0"," not_sure","examplecheckbox2",336,5.92278333333333,3,"exp14"
"10487","0"," true","example2",336,5.92278333333333,3,"exp14"
"10488","0"," false","example3",336,5.92278333333333,4,"exp14"
"10489","1"," false","example3",336,5.92278333333333,4,"exp14"
"10490","1"," not_sure","example4",336,5.92278333333333,5,"exp14"
"10491","1"," unclear","example5",336,5.92278333333333,6,"exp14"
"10492","0"," unclear","example5",336,5.92278333333333,6,"exp14"
"10493","1"," false","142849:33",336,5.92278333333333,8,"exp14"
"10494","0"," false","control3",336,5.92278333333333,9,"exp14"
"10495","1"," false","171296:110",336,5.92278333333333,10,"exp14"
"10496","1"," false","147613:4",336,5.92278333333333,11,"exp14"
"10497","0"," false","11929:60",336,5.92278333333333,12,"exp14"
"10498","1"," false","62707:16",336,5.92278333333333,13,"exp14"
"10499","0"," false","131277:37",336,5.92278333333333,14,"exp14"
"10500","0.04"," false","6686:61",336,5.92278333333333,15,"exp14"
"10501","1"," false","72079:13",336,5.92278333333333,16,"exp14"
"10502","1"," false","38592:10",336,5.92278333333333,17,"exp14"
"10503","0"," false","163234:34",336,5.92278333333333,18,"exp14"
"10504","0"," false","38581:37",336,5.92278333333333,19,"exp14"
"10505","1"," false","168991:40",336,5.92278333333333,20,"exp14"
"10506","1"," false","1214:19",336,5.92278333333333,21,"exp14"
"10507","0"," false","control2",336,5.92278333333333,22,"exp14"
"10508","0"," false","38991:16",336,5.92278333333333,23,"exp14"
"10509","1"," false","129583:26",336,5.92278333333333,24,"exp14"
"10510","1"," false","104230:49",336,5.92278333333333,25,"exp14"
"10511","1"," false","51340:81",336,5.92278333333333,26,"exp14"
"10512","0"," false","132402:20",336,5.92278333333333,27,"exp14"
"10513","1"," false","control1",336,5.92278333333333,28,"exp14"
"10514","0"," false","control4",336,5.92278333333333,29,"exp14"
"10515","1"," false","159358:7",336,5.92278333333333,30,"exp14"
"10516","0"," false","80629:13",336,5.92278333333333,31,"exp14"
"10517","0.94"," true","example1",337,23.94375,2,"exp14"
"10518","0"," true","example2",337,23.94375,3,"exp14"
"10519","1"," false","example3",337,23.94375,4,"exp14"
"10520","1"," false","example4",337,23.94375,5,"exp14"
"10521","0.84"," false","example5",337,23.94375,6,"exp14"
"10522","0.01"," false","example5",337,23.94375,6,"exp14"
"10523","0.18"," false","159358:7",337,23.94375,8,"exp14"
"10524","1"," false","163234:34",337,23.94375,9,"exp14"
"10525","1"," false","control1",337,23.94375,10,"exp14"
"10526","0"," false","control4",337,23.94375,11,"exp14"
"10527","1"," false","38991:16",337,23.94375,12,"exp14"
"10528","0.14"," true","6686:61",337,23.94375,13,"exp14"
"10529","1"," true","62707:16",337,23.94375,14,"exp14"
"10530","0.83"," false","168991:40",337,23.94375,15,"exp14"
"10531","1"," false","51340:81",337,23.94375,16,"exp14"
"10532","1"," false","38581:37",337,23.94375,17,"exp14"
"10533","0.14"," false","72079:13",337,23.94375,18,"exp14"
"10534","0.97"," false","129583:26",337,23.94375,19,"exp14"
"10535","0"," false","control2",337,23.94375,20,"exp14"
"10536","1"," false","1214:19",337,23.94375,21,"exp14"
"10537","0.13"," false","171296:110",337,23.94375,22,"exp14"
"10538","1"," false","control3",337,23.94375,23,"exp14"
"10539","0.16"," false","11929:60",337,23.94375,24,"exp14"
"10540","1"," false","132402:20",337,23.94375,25,"exp14"
"10541","1"," false","147613:4",337,23.94375,26,"exp14"
"10542","0.8"," false","104230:49",337,23.94375,27,"exp14"
"10543","0.16"," false","80629:13",337,23.94375,28,"exp14"
"10544","1"," false","131277:37",337,23.94375,29,"exp14"
"10545","0.99"," true","142849:33",337,23.94375,30,"exp14"
"10546","1"," false","38592:10",337,23.94375,31,"exp14"
"10547","0.96"," true","example1",338,9.71623333333333,2,"exp14"
"10548","0.02"," true","example2",338,9.71623333333333,3,"exp14"
"10549","0.99"," false","example3",338,9.71623333333333,4,"exp14"
"10550","1"," false","example4",338,9.71623333333333,5,"exp14"
"10551","0.99"," false","example5",338,9.71623333333333,6,"exp14"
"10552","0.13"," false","example5",338,9.71623333333333,6,"exp14"
"10553","0.34"," false","131277:37",338,9.71623333333333,8,"exp14"
"10554","0.99"," false","38991:16",338,9.71623333333333,9,"exp14"
"10555","0.19"," false","132402:20",338,9.71623333333333,10,"exp14"
"10556","0.19"," false","163234:34",338,9.71623333333333,11,"exp14"
"10557","0.99"," false","129583:26",338,9.71623333333333,12,"exp14"
"10558","0.98"," false","1214:19",338,9.71623333333333,13,"exp14"
"10559","0.98"," false","62707:16",338,9.71623333333333,14,"exp14"
"10560","0.02"," false","168991:40",338,9.71623333333333,15,"exp14"
